city,id,adType,propertyType,accountType,surfaceArea,roomsQuantity,bedroomsQuantity,heating,hasCellar,toiletQuantity,floorQuantity,hasElevator,floor,energyClassification,greenhouseGazClassification,isInCondominium,agencyFeePercentage,newOrOld,price,pricePerSquareMeter,priceHasDecreased,district.libelle,district.id,workToDo,bathroomsQuantity,hasGarden,annualCondominiumFees,isDuplex,hasAlarm,terracesQuantity,hasPool,balconyQuantity,firePlacesQuantity,surfaceArea_bins,price_bins
Paris 10e,immo-facile-50865800,buy,flat,agency,101.81,4,3.0,électrique individuel ,False,2.0,6.0,True,0.0,E,B,True,5.0,old,1450000,14242.215892348491,False,Porte Saint-Martin - Paradis,100517,False,1.0,False,2832.0,False,True,1.0,False,0.0,0.0,large,veryExpensive
Paris 15e,iad-france-1229899,buy,flat,mandatary,43.0,2,1.0,radiateur gaz collectif ,True,1.0,7.0,True,5.0,D,D,True,5.0,new,445000,10348.837209302326,False,Georges Brassens,100490,None,1.0,False,1990.92,False,False,1.0,False,0.0,0.0,tiny,not-expensive
Paris 17e,iad-france-1228683,buy,flat,mandatary,98.0,3,2.0,radiateur gaz collectif ,True,1.0,6.0,True,3.0,D,E,True,5.0,new,800000,8163.265306122449,False,Porte de Clichy,110475,None,1.0,False,3192.0,False,False,0.0,False,1.0,0.0,large,expensive
Paris 7e,ag922730-362780250,buy,flat,agency,73.0,4,2.0,collectif,False,1.0,7.0,True,1.0,E,E,True,5.0,old,748250,10000.0,False,Champ de Mars,100535,None,1.0,False,3526.0,False,False,0.0,False,0.0,0.0,middle,expensive
Paris 18e,apimo-7520802,buy,flat,agency,60.0,2,1.0,Radiateur Eau chaude Individuel ,False,1.0,6.0,True,1.0,E,D,False,4.754098360655737,None,639000,10166.666666666666,False,Montmartre - Sacré Coeur - Abbesses,100465,None,1.0,False,0.0,False,False,0.0,False,0.0,1.0,middle,expensive
Paris 18e,laforet-immo-facile-21181965,buy,flat,agency,52.0,3,2.0,gaz collectif ,True,1.0,6.0,True,1.0,E,D,True,5.0,old,425000,8173.076923076923,False,La Chapelle - Marx Dormoy,100459,False,1.0,False,2464.0,False,False,0.0,False,0.0,0.0,middle,not-expensive
Paris 14e,ag065227-362743246,buy,flat,agency,71.0,4,2.0,None,True,1.0,6.0,True,2.0,D,D,True,5.0,old,615000,8661.971830985916,False,Jean Moulin - Porte d'Orléans,100492,None,1.0,False,3099.99999999996,False,False,0.0,False,0.0,0.0,middle,expensive
Paris 14e,ag922730-362605311,buy,flat,agency,44.0,2,1.0,gaz collectif,True,1.0,7.0,True,1.0,E,E,True,5.0,old,525000,11640.90909090909,False,Montparnasse - Raspail,100496,None,1.0,False,3526.0,False,False,0.0,False,1.0,0.0,tiny,not-expensive
Paris 14e,ag922730-362604663,buy,flat,agency,86.0,4,4.0,gaz collectif,True,2.0,7.0,True,1.0,E,E,True,5.0,old,975000,11060.697674418605,False,Montparnasse - Raspail,100496,None,1.0,False,3526.0,False,False,0.0,False,1.0,0.0,large,expensive
Paris 14e,ag922730-362603919,buy,flat,agency,129.0,7,5.0,gaz collectif,True,3.0,7.0,True,1.0,E,E,True,5.0,old,1500000,11344.341085271319,False,Montparnasse - Raspail,100496,None,2.0,False,3526.0,False,False,0.0,False,1.0,0.0,extralarge,veryExpensive
Paris 17e,ag751938-362712736,buy,flat,network,6.0,1,1.0,gaz collectif,False,1.0,7.0,True,7.0,VI,D,True,5.0,old,96000,16000.0,False,Batignolles - Cardinet,100469,None,1.0,False,1104.0,False,False,0.0,False,0.0,0.0,extratiny,cheap
Paris 20e,ag751938-362712691,buy,flat,network,23.0,1,0.0,électricité individuel,False,1.0,2.0,False,1.0,VI,D,True,5.0,old,270000,11739.130434782608,False,Père Lachaise - Réunion,100446,None,1.0,False,600.0,False,False,0.0,False,0.0,0.0,tiny,cheap
Paris 19e,ag751938-362712697,buy,flat,network,70.0,3,2.0,gaz collectif,True,1.0,9.0,True,3.0,E,E,True,5.0,old,490000,7000.0,False,Porte de la Villette,100458,None,1.0,False,3600.0,False,False,1.0,False,1.0,0.0,middle,not-expensive
Paris 7e,ag751938-362712733,buy,flat,network,42.0,3,2.0,électricité individuel,True,1.0,6.0,True,5.0,F,C,True,5.0,old,580000,13809.52380952381,False,Breteuil,100536,None,1.0,False,840.0,False,False,0.0,False,0.0,0.0,tiny,not-expensive
Paris 15e,immo-facile-adresse-13099760,buy,flat,agency,49.51,2,1.0,radiateur gaz collectif ,True,1.0,8.0,True,6.0,F,F,True,4.96,new,635000,12219.753585134316,False,Cambronne - Garibaldi,100481,False,1.0,False,3000.0,False,False,0.0,False,1.0,0.0,tiny,expensive
Paris 19e,immo-facile-adresse-13099761,buy,flat,agency,81.0,4,3.0,radiateur gaz individuel ,True,1.0,11.0,True,2.0,D,E,True,4.33,new,699000,8271.604938271605,False,Bassin de la Villette,100456,False,1.0,False,2038.78,False,False,0.0,False,0.0,0.0,large,expensive
Paris 20e,immo-facile-50990870,buy,flat,agency,62.0,3,1.0,individuel ,True,1.0,5.0,True,2.0,E,E,True,5.0,new,740000,11935.483870967742,False,Télégraphe - Pelleport - Saint-Fargeau,100442,False,1.0,False,1710.0,False,False,0.0,False,0.0,0.0,middle,expensive
Paris 15e,immo-facile-adresse-13099762,buy,flat,agency,85.0,4,2.0,radiateur gaz collectif ,True,1.0,11.0,True,6.0,F,F,True,5.0,new,880000,9860.0,False,Georges Brassens,100490,False,1.0,True,4229.0,False,False,0.0,False,2.0,0.0,large,expensive
Paris 15e,immo-facile-adresse-13099764,buy,flat,agency,90.0,4,2.0,radiateur électrique individuel ,False,1.0,3.0,False,2.0,E,B,True,5.0,None,900000,9523.833333333334,False,Alleray - Procession,100483,False,1.0,False,2856.0,False,False,0.0,False,0.0,0.0,large,expensive
Paris 17e,immo-facile-50989529,buy,flat,agency,133.7,4,3.0,gaz individuel ,True,2.0,6.0,True,5.0,D,D,True,5.0,new,1800000,13462.976813762156,False,Courcelles - Wagram,100473,False,2.0,False,3360.0,False,False,0.0,False,0.0,1.0,extralarge,veryExpensive
Paris 11e,iad-france-1228588,buy,flat,mandatary,64.0,3,2.0,radiateur gaz individuel ,True,1.0,4.0,False,1.0,D,D,True,5.0,old,675000,10546.875,False,Nation - Alexandre Dumas,100512,None,1.0,False,2040.0,False,False,0.0,False,0.0,0.0,middle,expensive
Paris 19e,adapt-immo-7505010870,buy,flat,mandatary,33.0,2,1.0,électrique ,False,1.0,6.0,False,6.0,D,C,True,5.0,old,288000,8727.272727272728,False,Bassin de la Villette,100456,None,1.0,False,1500.0,False,False,0.0,False,0.0,0.0,tiny,cheap
Paris 19e,ag752647-362576041,buy,flat,agency,35.0,2,1.0,radiateur électricité individuel,True,1.0,5.0,False,3.0,E,B,False,5.0,old,356500,10185.714285714286,False,Flandre - Aubervilliers,100457,None,1.0,False,0.0,False,False,0.0,False,0.0,0.0,tiny,not-expensive
Paris 20e,ag752647-362582203,buy,flat,agency,52.0,3,1.0,radiateur gaz collectif,True,1.0,6.0,True,3.0,NS,D,True,5.0,old,535000,10288.461538461539,False,Télégraphe - Pelleport - Saint-Fargeau,100442,None,1.0,False,2000.04,False,False,0.0,False,0.0,0.0,middle,not-expensive
Paris 20e,ag752647-362576002,buy,flat,agency,69.0,3,2.0,radiateur électricité individuel,True,1.0,6.0,True,1.0,NS,D,True,5.0,old,676500,9804.347826086956,False,Ménilmontant - Amandiers,100447,None,1.0,False,1400.04,False,False,0.0,False,0.0,0.0,middle,expensive
Paris 14e,ag755719-362577112,buy,flat,agency,97.0,3,2.0,collectif,True,1.0,5.0,True,1.0,B,A,True,5.0,old,1400000,14432.98969072165,False,Pernety,100495,None,1.0,False,2640.0,False,False,0.0,False,1.0,0.0,large,veryExpensive
Paris 14e,ag755719-362577109,buy,flat,agency,97.0,4,3.0,collectif,True,1.0,5.0,True,2.0,B,A,True,5.0,old,1550000,15979.38144329897,False,Pernety,100495,None,1.0,False,2640.0,False,False,0.0,False,1.0,0.0,large,veryExpensive
Paris 14e,ag755719-362577142,buy,flat,agency,96.0,3,2.0,collectif,True,3.0,5.0,True,4.0,B,A,True,5.0,old,1750000,18229.166666666668,False,Pernety,100495,None,2.0,False,2376.0,False,False,0.0,False,1.0,0.0,large,veryExpensive
Paris 14e,ag755719-362577118,buy,flat,agency,112.0,5,4.0,collectif,True,2.0,5.0,True,2.0,B,A,True,5.0,old,1780000,15892.857142857143,False,Pernety,100495,None,1.0,False,3000.0,False,False,0.0,False,1.0,0.0,large,veryExpensive
Paris 14e,ag755719-362577124,buy,flat,agency,112.0,5,5.0,collectif,True,2.0,5.0,True,3.0,C,A,True,5.0,old,1850000,16517.85714285714,False,Pernety,100495,None,1.0,False,3000.0,False,False,0.0,False,1.0,0.0,large,veryExpensive
Paris 14e,ag755719-362577127,buy,flat,agency,114.0,5,5.0,collectif,True,2.0,5.0,True,4.0,B,A,True,5.0,old,1980000,17368.42105263158,False,Pernety,100495,None,1.0,False,3000.0,False,False,0.0,False,1.0,0.0,large,veryExpensive
Paris 16e,iad-france-1229679,buy,flat,mandatary,74.0,3,1.0,radiateur gaz individuel ,False,1.0,2.0,False,2.0,E,E,True,5.0,new,925000,12500.0,False,Dauphine,100475,None,1.0,False,2000.0,False,False,0.0,False,0.0,0.0,middle,expensive
Paris 20e,orpi-1-006073E2FSHI,buy,flat,agency,45.0,2,1.0,individuel ,True,1.0,4.0,False,2.0,VI,VI,True,5.0,None,445000,9888.888888888889,False,Père Lachaise - Réunion,100446,False,1.0,False,1500.0,False,False,0.0,False,1.0,0.0,tiny,not-expensive
Paris 16e,apimo-7514738,buy,flat,agency,29.0,2,1.0,Radiateur Electrique Individuel ,False,1.0,6.0,True,6.0,G,C,False,4.411764705882353,None,355000,11724.137931034482,False,Dauphine,100475,False,1.0,False,0.0,False,False,0.0,False,0.0,0.0,tiny,not-expensive
Paris 15e,apimo-7515002,buy,flat,agency,182.0,6,1.0,Radiateur Gaz Collectif ,False,1.0,6.0,True,0.0,C,C,False,4.0,None,1612000,8516.483516483517,False,Vaugirard - Parc des Expositions,100489,False,1.0,False,0.0,False,False,0.0,False,0.0,0.0,extralarge,veryExpensive
Paris 19e,iad-france-1229118,buy,flat,mandatary,76.0,3,2.0,radiateur gaz collectif ,True,1.0,11.0,True,3.0,D,D,True,5.0,None,519800,6839.473684210527,False,Porte des Lilas,100449,None,1.0,False,3000.0,False,False,0.0,False,1.0,0.0,middle,not-expensive
Paris 14e,immo-facile-50399206,buy,flat,agency,52.0,2,1.0,collectif ,True,1.0,20.0,True,3.0,D,D,True,5.0,None,409000,7865.384615384615,False,Didot - Porte de Vanves,100491,False,1.0,False,3200.0,False,False,0.0,False,0.0,0.0,middle,not-expensive
Paris 17e,immo-facile-50447993,buy,flat,agency,42.0,2,1.0,None,True,1.0,5.0,False,5.0,F,C,True,5.0,None,430000,10238.095238095239,False,La Fourche - Guy Moquet,100468,False,1.0,False,1580.0,False,False,0.0,False,0.0,0.0,tiny,not-expensive
Paris 15e,immo-facile-50982639,buy,flat,agency,69.0,3,2.0,collectif ,False,1.0,11.0,True,2.0,D,VI,True,1.9,None,699000,9942.028985507246,False,Dupleix - Motte Picquet,100486,False,1.0,False,2640.0,False,False,0.0,False,0.0,0.0,middle,expensive
Paris 9e,ag752647-362417887,buy,flat,agency,51.0,2,1.0,radiateur gaz collectif,True,1.0,6.0,True,3.0,E,D,True,5.0,old,685000,13431.372549019608,False,Lorette - Martyrs,100526,None,1.0,False,2976.0,False,False,0.0,False,0.0,0.0,middle,expensive
Paris 17e,iad-france-1224312,buy,flat,mandatary,47.0,2,1.0,radiateur gaz collectif ,True,1.0,5.0,True,0.0,D,D,True,5.0,new,500000,10638.297872340425,False,Epinettes - Bessières,110474,None,1.0,False,2500.0,False,False,0.0,False,0.0,0.0,tiny,not-expensive
Paris 13e,era-508525,buy,flat,agency,70.0,4,2.0,radiateur électrique ,False,1.0,6.0,True,1.0,D,B,True,4.05,None,770000,10571.42857142857,False,Bièvre Sud - Tolbiac,300696,None,1.0,False,2382.0,False,False,0.0,False,0.0,0.0,middle,expensive
Paris 17e,ag755316-362388820,buy,flat,agency,53.0,3,2.0,gaz individuel,True,1.0,6.0,True,4.0,D,D,True,3.55,old,730000,13301.88679245283,False,Ternes - Maillot,100474,None,1.0,False,2160.0,False,False,0.0,False,0.0,0.0,middle,expensive
Paris 14e,ag753637-362372020,buy,flat,agency,59.0,3,2.0,gaz collectif,True,1.0,11.0,True,4.0,E,F,True,2.91,old,566000,9322.033898305084,False,Jean Moulin - Porte d'Orléans,100492,None,1.0,False,3526.0,False,False,0.0,False,0.0,0.0,middle,not-expensive
Paris 14e,ag755999-362353282,buy,flat,agency,72.0,3,2.0,électricité individuel,True,1.0,6.0,True,4.0,D,B,False,5.0,old,756500,10506.944444444445,False,Pernety,100495,None,1.0,False,0.0,False,False,0.0,False,0.0,0.0,middle,expensive
Paris 10e,apimo-7498175,buy,flat,agency,165.0,7,5.0,Radiateur Gaz Individuel ,False,1.0,6.0,True,3.0,E,D,False,3.161290322580645,None,1599000,9393.939393939394,False,Château d'Eau - Lancry,100518,True,1.0,False,0.0,False,True,0.0,False,0.0,0.0,extralarge,veryExpensive
Paris 9e,ag743273-362335774,buy,flat,agency,112.0,5,3.0,None,True,1.0,5.0,True,3.0,D,D,True,5.0,old,1450000,12946.42857142857,False,Grands Boulevards,100524,None,1.0,False,3720.0,False,False,0.0,False,0.0,1.0,large,veryExpensive
Paris 15e,ag753659-362309503,buy,flat,agency,127.0,5,3.0,gaz individuel,False,2.0,5.0,True,5.0,D,D,False,4.07,old,1150000,8700.787401574804,False,Vaugirard - Parc des Expositions,100489,None,1.0,False,0.0,False,False,0.0,False,1.0,0.0,extralarge,veryExpensive
Paris 19e,ag754666-362291374,buy,flat,agency,58.0,3,2.0,None,True,1.0,11.0,True,10.0,D,D,True,4.43,old,660000,10896.551724137931,False,Buttes Chaumont - Laumière - Manin,100452,None,1.0,False,2208.0,False,False,0.0,False,0.0,0.0,middle,expensive
Paris 14e,immo-facile-50976607,buy,flat,agency,47.0,2,1.0,radiateur électrique individuel ,True,1.0,6.0,False,3.0,D,B,True,2.23,new,459000,9553.191489361701,False,Didot - Porte de Vanves,100491,False,1.0,False,2040.0,False,False,0.0,False,0.0,1.0,tiny,not-expensive
Paris 11e,ag752647-362260081,buy,flat,agency,39.0,2,1.0,radiateur électricité individuel,False,1.0,4.0,False,3.0,F,C,False,5.0,old,385000,9871.794871794871,False,Belleville - Saint-Maur,100515,None,1.0,False,0.0,False,False,0.0,False,0.0,0.0,tiny,not-expensive
Paris 3e,apimo-6773040,buy,flat,agency,62.0,2,1.0,Radiateur Gaz ,False,1.0,5.0,True,2.0,D,D,True,4.000000506802033,None,985000,15276.054516129032,False,Arts-et-Métiers,110463,False,1.0,False,1800.0,False,False,0.0,False,0.0,0.0,middle,expensive
Paris 16e,guy-hoquet-immo-facile-6020297,buy,flat,agency,7.78,1,0.0,radiateur électrique individuel ,False,1.0,6.0,False,1.0,G,C,True,10.0,new,88000,10282.776349614396,False,Muette-Nord - Trocadéro,100477,False,1.0,False,220.0,False,False,0.0,False,0.0,0.0,extratiny,cheap
Paris 16e,guy-hoquet-immo-facile-6020308,buy,flat,agency,70.89,3,2.0,collectif ,True,2.0,8.0,True,2.0,E,E,True,4.74,new,995000,13401.043870785725,False,Passy - Maison de la Radio - Muette-Sud,100478,False,1.0,False,4488.0,False,False,0.0,False,0.0,0.0,middle,expensive
Paris 10e,immo-facile-50867019,buy,flat,agency,66.42,4,2.0,individuel ,True,1.0,3.0,False,2.0,F,C,True,5.0,old,610000,9183.980728696175,False,Goncourt - Canal Saint-Martin,100519,False,1.0,False,1560.0,False,False,0.0,False,0.0,0.0,middle,expensive
Paris 17e,immo-facile-50779365,buy,flat,agency,46.79,3,2.0,gaz individuel ,True,1.0,6.0,False,5.0,D,D,True,5.0,new,690000,14746.740756571917,False,Batignolles - Cardinet,100469,False,1.0,False,1782.0,False,False,0.0,False,0.0,0.0,tiny,expensive
Paris 16e,immo-facile-50654182,buy,flat,agency,45.0,2,1.0,gaz collectif ,True,1.0,10.0,True,3.0,D,D,True,5.0,new,745000,16555.555555555555,False,Muette-Nord - Trocadéro,100477,False,1.0,False,2292.0,False,False,2.0,False,0.0,0.0,tiny,expensive
Paris 16e,immo-facile-50781837,buy,flat,agency,134.7,5,4.0,électrique individuel ,True,2.0,7.0,True,6.0,F,C,True,5.0,old,2080000,15441.722345953973,False,Passy - Maison de la Radio - Muette-Sud,100478,False,2.0,False,4008.0,False,False,0.0,False,0.0,1.0,extralarge,veryExpensive
Paris 17e,ag752647-362079277,buy,flat,agency,51.0,3,2.0,radiateur gaz individuel,True,1.0,6.0,True,5.0,D,D,False,5.0,old,573000,11235.29411764706,False,Epinettes - Bessières,110474,None,1.0,False,0.0,False,False,0.0,False,1.0,0.0,middle,not-expensive
Paris 9e,apimo-7481256,buy,flat,agency,60.0,2,1.0,Radiateur Eau chaude Individuel ,False,1.0,6.0,True,1.0,E,D,False,4.754098360655737,None,639000,10166.666666666666,False,Trudaine - Rochechouart,100523,None,1.0,False,0.0,False,False,0.0,False,0.0,1.0,middle,expensive
Paris 14e,laforet-immo-facile-21306804,prestige,flat,agency,66.5,3,2.0,électrique individuel ,True,1.0,7.0,True,1.0,G,C,True,5.02,new,690000,9879.699248120301,False,Mouton - Duvernet,100494,False,1.0,False,3600.0,False,False,0.0,False,1.0,0.0,middle,expensive
Paris 8e,immo-facile-3757392,buy,flat,agency,41.08,2,1.0,radiateur électrique individuel ,False,1.0,6.0,True,6.0,G,C,True,5.0,None,535000,13023.369036027265,False,Mairie,100530,False,1.0,False,750.0,False,False,0.0,False,0.0,0.0,tiny,not-expensive
Paris 11e,immo-facile-50633106,buy,flat,agency,108.0,3,2.0,individuel ,True,1.0,4.0,False,1.0,E,E,True,5.0,old,1320000,12222.222222222223,False,Bastille - Popincourt,100514,False,1.0,False,2360.0,False,False,0.0,False,0.0,0.0,large,veryExpensive
Paris 15e,immo-facile-50649007,buy,flat,agency,200.0,6,5.0,radiateur électrique individuel ,True,3.0,2.0,False,0.0,D,B,True,5.0,None,2080000,10400.0,False,Saint-Lambert - Convention,100484,False,3.0,False,3526.0,False,False,1.0,False,0.0,0.0,extralarge,veryExpensive
Paris 19e,ag110472-361993045,buy,flat,agency,54.0,2,1.0,None,True,1.0,8.0,True,7.0,D,D,True,5.0,old,630000,11666.666666666666,True,Secrétan - Jaurès,100455,None,1.0,False,2400.0,False,False,1.0,False,0.0,0.0,middle,expensive
Paris 18e,ag750129-356406814,buy,flat,network,46.0,2,1.0,électricité ,True,1.0,6.0,False,2.0,F,C,True,5.0,old,530000,11521.739130434782,False,Jules Joffrin,100464,None,1.0,False,1980.0,False,False,0.0,False,0.0,0.0,tiny,not-expensive
Paris 18e,ag751938-361998739,buy,flat,network,22.0,2,1.0,électricité individuel,True,1.0,6.0,True,3.0,F,C,True,5.0,old,245000,11136.363636363636,False,Simplon - Poissonniers,100462,None,1.0,False,960.0,False,False,0.0,False,0.0,0.0,extratiny,cheap
Paris 19e,ag751938-361983583,buy,flat,network,96.0,4,2.0,gaz collectif,True,1.0,7.0,True,4.0,E,E,True,5.0,old,975000,10156.25,False,La Villette - Porte de Pantin,110477,None,1.0,False,4752.0,False,False,1.0,False,1.0,0.0,large,expensive
Paris 16e,ag756021-361988683,buy,flat,agency,31.0,1,0.0,None,False,1.0,6.0,True,4.0,D,B,True,5.56,old,399000,12193.548387096775,False,Dauphine,100475,None,1.0,False,3526.0,False,False,0.0,False,1.0,0.0,tiny,not-expensive
Paris 1er,iad-france-1225589,buy,flat,mandatary,27.0,2,1.0,radiateur électrique individuel ,True,1.0,7.0,True,2.0,D,B,True,5.0,old,340000,12592.592592592593,False,Châtelet - Les Halles,100559,None,1.0,False,1096.36,False,False,0.0,False,0.0,0.0,tiny,not-expensive
Paris 20e,ag750129-360994801,buy,flat,network,71.0,3,2.0,gaz ,True,1.0,11.0,True,7.0,D,D,True,4.0,old,598000,8098.591549295775,False,Télégraphe - Pelleport - Saint-Fargeau,100442,None,1.0,False,3600.0,False,False,0.0,False,0.0,0.0,middle,not-expensive
Paris 15e,ag751938-361961344,buy,flat,network,84.0,4,3.0,gaz collectif,True,1.0,7.0,True,1.0,E,E,True,5.0,old,870000,10357.142857142857,False,Pasteur - Montparnasse,100482,None,1.0,False,2400.0,False,False,0.0,False,0.0,0.0,large,expensive
Paris 18e,iad-france-1224818,buy,flat,mandatary,57.0,3,2.0,gaz individuel ,True,1.0,6.0,True,3.0,E,E,True,5.0,old,460000,8070.175438596491,False,Jules Joffrin,100464,None,1.0,False,1668.0,False,False,0.0,False,0.0,0.0,middle,not-expensive
Paris 5e,safti-1-761682,prestige,flat,mandatary,69.0,3,2.0,radiateur collectif ,False,2.0,9.0,False,3.0,D,D,True,5.0,new,910000,13188.40579710145,False,Jardin des Plantes,100545,None,1.0,False,3200.0,False,False,0.0,False,0.0,0.0,middle,expensive
Paris 13e,ag751938-361946365,buy,flat,network,48.0,3,2.0,électricité individuel,False,1.0,4.0,False,2.0,D,B,True,5.0,old,520000,10833.333333333334,False,Croulebarbe,110467,None,1.0,False,1620.0,False,False,0.0,False,0.0,0.0,tiny,not-expensive
Paris 20e,ics-lba_CITYALBA_tra-TAPP85802,buy,flat,network,78.3,3,2.0,Gaz Collectif ,False,1.0,7.0,True,1.0,D,D,True,2.999916203458004,None,590000,7315.6577266922095,False,Télégraphe - Pelleport - Saint-Fargeau,100442,None,1.0,False,3120.0,False,False,0.0,False,2.0,0.0,middle,not-expensive
Paris 18e,iad-france-1221456,buy,flat,mandatary,23.0,1,0.0,None,True,1.0,6.0,False,4.0,E,B,True,5.0,new,274000,11913.04347826087,False,Jules Joffrin,100464,None,1.0,False,864.0,False,False,0.0,False,0.0,0.0,tiny,cheap
Paris 18e,iad-france-1223167,buy,flat,mandatary,48.0,2,1.0,radiateur gaz collectif ,True,1.0,6.0,True,0.0,E,E,True,5.0,new,526000,10958.333333333334,False,Jules Joffrin,100464,None,1.0,False,2400.0,False,False,0.0,False,1.0,0.0,tiny,not-expensive
Paris 20e,century-21-202_3558_404,buy,flat,agency,58.56,3,2.0,Individuel Radiateur Gaz,False,1.0,7.0,True,3.0,D,D,True,5.0,old,629000,10741.120218579235,False,Gambetta,100443,None,0.0,False,2237.85,False,False,0.0,False,0.0,0.0,middle,expensive
Paris 15e,ag922658-361755523,buy,flat,agency,76.0,3,2.0,gaz individuel,True,1.0,6.0,True,1.0,D,D,True,5.0,old,825000,10855.263157894737,False,Vaugirard - Parc des Expositions,100489,None,1.0,False,3526.0,False,False,0.0,False,0.0,0.0,middle,expensive
Paris 18e,ag752647-361718569,buy,flat,agency,48.0,2,1.0,radiateur électricité individuel,False,1.0,6.0,False,2.0,E,B,True,5.0,old,530000,11041.666666666666,False,Jules Joffrin,100464,None,1.0,False,1560.0,False,False,0.0,False,0.0,0.0,tiny,not-expensive
Paris 16e,immo-facile-50837143,buy,flat,agency,50.0,2,1.0,radiateur électrique individuel ,True,1.0,6.0,True,5.0,F,C,True,5.0,new,520000,10400.0,False,Porte de Saint-Cloud - Auteuil-Sud,100480,False,1.0,False,1824.0,False,False,0.0,False,0.0,0.0,tiny,not-expensive
Paris 18e,gedeon-25784830,buy,flat,agency,51.0,3,1.0,Electric,False,1.0,3.0,False,2.0,E,B,False,5.0,None,440000,8627.450980392157,False,Montmartre - Sacré Coeur - Abbesses,100465,None,1.0,False,0.0,False,False,0.0,False,0.0,0.0,middle,not-expensive
Paris 18e,ag750129-344114082,buy,flat,network,33.0,2,1.0,électricité ,True,1.0,6.0,False,0.0,G,C,True,3.89,old,267000,7787.878787878788,False,Simplon - Poissonniers,100462,None,1.0,False,1380.0,False,False,0.0,False,0.0,0.0,tiny,cheap
Paris 19e,ag752647-361594651,buy,flat,agency,60.0,3,2.0,radiateur électricité individuel,True,1.0,6.0,False,6.0,G,C,True,5.0,old,645000,10750.0,False,La Villette - Porte de Pantin,110477,None,1.0,False,3526.0,False,False,0.0,False,0.0,0.0,middle,expensive
Paris 5e,ag755464-361605151,buy,flat,agency,108.0,6,4.0,gaz individuel,True,1.0,6.0,True,0.0,NS,D,False,2.4,old,1280000,11574.074074074075,False,Jardin des Plantes,100545,None,1.0,False,0.0,True,False,0.0,False,0.0,0.0,large,veryExpensive
Paris 17e,ag752476-361572016,buy,flat,agency,106.0,5,3.0,collectif,True,2.0,6.0,True,1.0,D,D,False,5.0,old,1300000,12264.150943396226,False,Courcelles - Wagram,100473,None,1.0,False,0.0,False,False,0.0,False,0.0,0.0,large,veryExpensive
Paris 19e,ag756021-361442866,buy,flat,agency,32.0,1,0.0,None,True,1.0,10.0,True,10.0,G,G,True,5.74,old,350000,10343.75,False,Buttes Chaumont - Laumière - Manin,100452,None,1.0,False,3526.0,False,False,0.0,False,0.0,0.0,tiny,not-expensive
Paris 19e,ag756021-361443067,buy,flat,agency,42.0,2,1.0,None,False,1.0,6.0,True,6.0,C,A,True,6.34,old,373800,8369.261904761905,False,Porte de la Villette,100458,None,1.0,False,3526.0,False,False,0.0,False,0.0,0.0,tiny,not-expensive
Paris 19e,ag756021-361443049,buy,flat,agency,43.0,2,1.0,gaz collectif,False,1.0,6.0,True,7.0,D,D,True,5.28,old,379000,8372.093023255815,False,La Villette - Porte de Pantin,110477,None,1.0,False,3526.0,False,False,1.0,False,0.0,0.0,tiny,not-expensive
Paris 19e,ag756021-361442932,buy,flat,agency,85.0,4,3.0,None,True,1.0,6.0,True,4.0,D,D,True,4.0,old,790400,8941.176470588236,False,Bassin de la Villette,100456,None,1.0,False,3526.0,False,False,0.0,False,1.0,0.0,large,expensive
Paris 17e,ag756021-361443097,buy,flat,agency,87.0,4,2.0,gaz collectif,True,1.0,6.0,True,2.0,E,E,True,4.09,old,1068000,11793.103448275862,False,Grandes Carrières - Clichy,100466,None,1.0,False,3526.0,False,False,0.0,False,1.0,0.0,large,veryExpensive
